Transaction ID,Date,Month Year,Account Number,Transaction Type,Amount,Source System,Reconciliation Status,Discrepancy Reason,Currency,Branch Code,Processed By,Approval Status,Comments,Transaction Mode,Last Modified
TXN014456,1/23/2024,Jan 2024,ACC000297,Payment,1599.99,CRM,Matched,None,NGN,BRC008,User_22,Unknown,Duplicate entry,ATM,1/23/2024
TXN014457,2/26/2024,Feb 2024,ACC000440,Invoice,-1135.95,Payroll,Adjusted,None,USD,BRC013,User_10,Unknown,Incorrect amount,POS,2/26/2024
TXN014458,4/1/2024,Apr 2024,ACC000089,Invoice,7214.17,ERP,Matched,None,EUR,BRC016,User_34,Pending,Duplicate entry,Manual Entry,
TXN014459,1/24/2024,Jan 2024,ACC000271,Transfer,748.74,Payroll,Mismatched,None,EUR,BRC011,User_24,Rejected,No Comments,POS,1/24/2024
TXN014460,2/7/2024,Feb 2024,ACC000470,Payment,11991.72,General Ledger,Adjusted,None,NGN,BRC003,User_39,Pending,Confirmed,Wire Transfer,2/7/2024
TXN014461,2/22/2024,Feb 2024,ACC000355,Payment,10236.26,CRM,Pending,Incorrect Amount,EUR,BRC020,User_37,Rejected,Incorrect amount,Wire Transfer,2/22/2024
TXN014462,1/14/2024,Jan 2024,ACC000196,Transfer,-2982.13,Bank,Pending,Duplicate,NGN,Unknown,User_2,Pending,No Comments,Wire Transfer,1/14/2024
TXN014463,1/11/2024,Jan 2024,ACC000048,Withdrawal,2773.34,ERP,Adjusted,Incorrect Amount,NGN,BRC003,User_25,Pending,Needs review,Manual Entry,1/11/2024
TXN014464,2/16/2024,Feb 2024,ACC000078,Deposit,-3236.17,Bank,Adjusted,Missing,CAD,BRC005,User_9,Pending,Confirmed,POS,2/16/2024
TXN014465,1/26/2024,Jan 2024,ACC000306,Deposit,-347.2,CRM,Adjusted,Incorrect Amount,USD,BRC008,User_40,Rejected,Urgent,Online,1/26/2024
TXN014466,3/6/2024,Mar 2024,ACC000209,Payment,3578.26,Payroll,Matched,None,NGN,BRC011,User_4,Rejected,No Comments,POS,
TXN014467,3/28/2024,Mar 2024,ACC000386,Transfer,9842.9,CRM,Pending,Incorrect Amount,USD,BRC002,User_41,Approved,Urgent,POS,3/28/2024
TXN014468,1/3/2024,Jan 2024,ACC000462,Payment,14650.12,General Ledger,Mismatched,None,GBP,BRC001,User_36,Rejected,No Comments,POS,1/3/2024
TXN014469,3/18/2024,Mar 2024,ACC000215,Withdrawal,28.5,Bank,Adjusted,Missing,USD,Unknown,User_15,Rejected,Duplicate entry,Wire Transfer,3/18/2024
TXN014470,1/28/2024,Jan 2024,ACC000054,Transfer,665.6,Bank,Pending,Duplicate,GBP,BRC007,User_1,Pending,Urgent,Unknown,1/28/2024
TXN014471,1/26/2024,Jan 2024,ACC000492,Withdrawal,-863.53,CRM,Mismatched,Missing,EUR,BRC007,User_36,Pending,Urgent,Online,1/26/2024
TXN014472,3/26/2024,Mar 2024,ACC000250,Invoice,-23.25,Bank,Pending,Incorrect Amount,USD,BRC007,User_26,Pending,Duplicate entry,ATM,3/26/2024
TXN014473,2/21/2024,Feb 2024,ACC000382,Transfer,-1485.87,Payroll,Matched,None,NGN,BRC019,User_47,Rejected,No Comments,ATM,2/21/2024
TXN014474,2/6/2024,Feb 2024,ACC000429,Withdrawal,9902.41,CRM,Matched,None,CAD,BRC007,User_40,Rejected,Needs review,ATM,2/6/2024
TXN014475,3/7/2024,Mar 2024,ACC000052,Invoice,10481.46,General Ledger,Mismatched,Duplicate,CAD,BRC015,User_23,Approved,Incorrect amount,POS,3/7/2024
TXN014476,2/11/2024,Feb 2024,ACC000069,Payment,10563.06,Bank,Mismatched,None,CAD,BRC013,User_10,Pending,Incorrect amount,ATM,2/11/2024
TXN014477,1/8/2024,Jan 2024,ACC000480,Payment,-3073.15,General Ledger,Matched,None,EUR,BRC011,User_24,Unknown,Confirmed,ATM,1/8/2024
TXN014478,1/9/2024,Jan 2024,ACC000114,Payment,-1876.45,CRM,Mismatched,None,USD,BRC005,User_21,Approved,Duplicate entry,Online,1/9/2024
TXN014479,3/13/2024,Mar 2024,ACC000013,Invoice,-888.5,Payroll,Adjusted,Missing,CAD,Unknown,User_9,Rejected,Incorrect amount,Manual Entry,3/13/2024
TXN014480,1/23/2024,Jan 2024,ACC000481,Payment,-2834.63,ERP,Adjusted,None,USD,BRC005,User_27,Pending,Needs review,Online,1/23/2024
TXN014481,3/16/2024,Mar 2024,ACC000263,Withdrawal,14551.37,General Ledger,Matched,None,USD,BRC020,User_7,Pending,No Comments,ATM,
TXN014482,3/15/2024,Mar 2024,ACC000210,Invoice,8961.22,General Ledger,Mismatched,None,CAD,BRC015,User_39,Approved,Confirmed,Manual Entry,3/15/2024
TXN014483,2/3/2024,Feb 2024,ACC000037,Withdrawal,14725.28,Payroll,Pending,Incorrect Amount,NGN,BRC010,User_30,Rejected,Needs review,Online,2/3/2024
TXN014484,1/5/2024,Jan 2024,ACC000340,Withdrawal,-2349.51,General Ledger,Mismatched,Duplicate,CAD,BRC008,User_21,Rejected,Incorrect amount,POS,1/5/2024
TXN014485,3/10/2024,Mar 2024,ACC000075,Transfer,5247.35,ERP,Adjusted,Missing,NGN,BRC013,User_17,Rejected,Confirmed,ATM,3/10/2024
TXN014486,2/6/2024,Feb 2024,ACC000320,Invoice,12113.56,Bank,Mismatched,Duplicate,CAD,BRC016,User_41,Pending,Confirmed,ATM,2/6/2024
TXN014487,2/29/2024,Feb 2024,ACC000429,Withdrawal,9225.61,General Ledger,Matched,None,USD,BRC018,User_49,Pending,Urgent,Manual Entry,2/29/2024
TXN014488,3/25/2024,Mar 2024,ACC000328,Transfer,8561.07,General Ledger,Pending,Duplicate,USD,BRC019,User_31,Approved,No Comments,Online,3/25/2024
TXN014489,1/4/2024,Jan 2024,ACC000224,Invoice,9453.12,Bank,Pending,None,USD,BRC005,User_33,Rejected,No Comments,POS,1/4/2024
TXN014490,2/12/2024,Feb 2024,ACC000258,Payment,-558.09,CRM,Adjusted,Missing,NGN,BRC006,User_24,Pending,Needs review,Manual Entry,2/12/2024
TXN014491,2/6/2024,Feb 2024,ACC000079,Deposit,3773.92,General Ledger,Adjusted,Missing,GBP,BRC014,User_1,Approved,Confirmed,POS,2/6/2024
TXN014492,2/9/2024,Feb 2024,ACC000439,Withdrawal,2370.22,ERP,Adjusted,Incorrect Amount,USD,Unknown,User_39,Approved,Duplicate entry,ATM,2/9/2024
TXN014493,1/26/2024,Jan 2024,ACC000146,Withdrawal,6133.57,ERP,Matched,None,EUR,BRC017,User_17,Pending,Confirmed,Online,1/26/2024
TXN014494,2/3/2024,Feb 2024,ACC000303,Payment,13281.94,Bank,Adjusted,None,GBP,BRC013,User_2,Rejected,Urgent,Online,2/3/2024
TXN014495,3/31/2024,Mar 2024,ACC000146,Transfer,-4612.36,General Ledger,Matched,None,EUR,BRC014,User_42,Pending,Confirmed,Wire Transfer,3/31/2024
TXN014496,3/16/2024,Mar 2024,ACC000082,Deposit,10429.83,General Ledger,Mismatched,None,EUR,BRC015,User_40,Pending,Incorrect amount,Manual Entry,3/16/2024
TXN014497,2/2/2024,Feb 2024,ACC000318,Invoice,8340.56,Bank,Adjusted,Incorrect Amount,CAD,BRC015,User_15,Pending,No Comments,Manual Entry,2/2/2024
TXN014498,3/1/2024,Mar 2024,ACC000488,Deposit,-3465.31,ERP,Adjusted,Duplicate,NGN,BRC012,User_11,Rejected,Confirmed,Wire Transfer,3/1/2024
TXN014499,1/21/2024,Jan 2024,ACC000363,Deposit,4017.62,ERP,Mismatched,None,CAD,BRC015,User_9,Unknown,Needs review,Manual Entry,1/21/2024
TXN014500,1/24/2024,Jan 2024,ACC000090,Transfer,-4261.72,Payroll,Pending,Incorrect Amount,NGN,BRC008,User_37,Rejected,No Comments,Wire Transfer,1/24/2024
TXN014501,2/4/2024,Feb 2024,ACC000268,Deposit,20.85,Bank,Matched,None,EUR,BRC008,User_4,Rejected,Needs review,Online,2/4/2024
TXN014502,2/4/2024,Feb 2024,ACC000316,Invoice,12282.73,CRM,Mismatched,None,GBP,BRC001,User_50,Approved,Confirmed,Manual Entry,2/4/2024
TXN014503,3/7/2024,Mar 2024,ACC000322,Withdrawal,11353.28,ERP,Pending,Incorrect Amount,EUR,BRC014,User_44,Pending,Duplicate entry,Unknown,3/7/2024
TXN014504,1/8/2024,Jan 2024,ACC000023,Transfer,8434.12,Payroll,Pending,Incorrect Amount,GBP,BRC008,User_6,Pending,Urgent,POS,1/8/2024
TXN014505,1/17/2024,Jan 2024,ACC000211,Payment,12325.67,Bank,Mismatched,Incorrect Amount,USD,BRC009,User_23,Approved,Confirmed,ATM,1/17/2024
TXN014506,3/8/2024,Mar 2024,ACC000224,Payment,1872.95,ERP,Adjusted,Missing,USD,BRC014,User_9,Rejected,Urgent,Online,3/8/2024
TXN014507,1/21/2024,Jan 2024,ACC000141,Deposit,-1116.03,ERP,Matched,None,USD,BRC005,User_24,Rejected,Urgent,ATM,1/21/2024
TXN014508,2/15/2024,Feb 2024,ACC000066,Invoice,14505.18,CRM,Adjusted,Missing,GBP,BRC010,User_40,Rejected,Incorrect amount,Manual Entry,
TXN014509,2/28/2024,Feb 2024,ACC000104,Transfer,9342.96,ERP,Mismatched,None,EUR,BRC009,User_19,Rejected,Urgent,Wire Transfer,2/28/2024
TXN014510,3/30/2024,Mar 2024,ACC000482,Withdrawal,1603.6,Payroll,Pending,Incorrect Amount,CAD,BRC001,User_29,Pending,Duplicate entry,Wire Transfer,3/30/2024
TXN014511,3/23/2024,Mar 2024,ACC000258,Deposit,-3510.56,CRM,Mismatched,Missing,GBP,BRC017,User_43,Approved,No Comments,Online,3/23/2024
TXN014512,3/4/2024,Mar 2024,ACC000128,Deposit,-4723.62,General Ledger,Matched,None,USD,BRC001,User_14,Approved,Needs review,Manual Entry,3/4/2024
TXN014513,3/20/2024,Mar 2024,ACC000145,Invoice,11626.98,CRM,Matched,None,CAD,BRC012,User_8,Rejected,Needs review,ATM,3/20/2024
TXN014514,2/10/2024,Feb 2024,ACC000208,Transfer,13069.22,CRM,Matched,None,GBP,BRC005,User_48,Approved,Incorrect amount,Manual Entry,2/10/2024
TXN014515,1/12/2024,Jan 2024,ACC000305,Deposit,10323.28,Payroll,Pending,Missing,CAD,BRC005,User_38,Rejected,Needs review,ATM,1/12/2024
TXN014516,3/10/2024,Mar 2024,ACC000365,Transfer,7307.84,Payroll,Adjusted,Duplicate,USD,BRC013,User_7,Rejected,Needs review,Unknown,3/10/2024
TXN014517,1/13/2024,Jan 2024,ACC000017,Transfer,6624.11,Payroll,Pending,Missing,CAD,BRC002,User_18,Approved,Needs review,Online,1/13/2024
TXN014518,1/6/2024,Jan 2024,ACC000358,Deposit,13728.46,General Ledger,Pending,Incorrect Amount,Unknown,BRC009,User_41,Rejected,Confirmed,Online,1/6/2024
TXN014519,3/24/2024,Mar 2024,ACC000291,Payment,13683.22,General Ledger,Adjusted,Incorrect Amount,GBP,BRC018,User_10,Rejected,Needs review,Online,3/24/2024
TXN014520,2/9/2024,Feb 2024,ACC000177,Payment,5885.61,Bank,Pending,Missing,GBP,BRC013,User_18,Rejected,Duplicate entry,ATM,2/9/2024
TXN014521,3/15/2024,Mar 2024,ACC000308,Payment,-362.44,CRM,Adjusted,None,USD,BRC010,User_20,Approved,Duplicate entry,Online,3/15/2024
TXN014522,1/1/2024,Jan 2024,ACC000166,Withdrawal,6706.26,Bank,Pending,Incorrect Amount,EUR,BRC013,User_19,Rejected,Urgent,ATM,1/1/2024
TXN014523,2/11/2024,Feb 2024,ACC000008,Payment,6541.79,Bank,Adjusted,Duplicate,USD,BRC015,User_39,Rejected,Confirmed,Manual Entry,2/11/2024
TXN014524,2/19/2024,Feb 2024,ACC000001,Unknown,40.65,ERP,Mismatched,Duplicate,EUR,BRC004,User_12,Rejected,Duplicate entry,Manual Entry,2/19/2024
TXN014525,1/6/2024,Jan 2024,ACC000440,Invoice,-2227.3,ERP,Pending,Duplicate,CAD,BRC010,User_44,Pending,Urgent,Wire Transfer,
TXN014526,2/28/2024,Feb 2024,ACC000416,Transfer,-2665.11,CRM,Adjusted,Incorrect Amount,GBP,BRC005,User_8,Rejected,Needs review,Manual Entry,2/28/2024
TXN014527,2/25/2024,Feb 2024,ACC000025,Withdrawal,7890.06,CRM,Mismatched,Duplicate,USD,BRC019,User_49,Pending,Urgent,Online,2/25/2024
TXN014528,1/29/2024,Jan 2024,ACC000400,Withdrawal,10602.97,CRM,Pending,Duplicate,GBP,BRC008,User_22,Pending,Urgent,Manual Entry,1/29/2024
TXN014529,2/6/2024,Feb 2024,ACC000253,Invoice,-3387.41,General Ledger,Mismatched,Missing,EUR,BRC001,User_14,Approved,Confirmed,ATM,2/6/2024
TXN014530,2/11/2024,Feb 2024,ACC000425,Transfer,-3280.26,General Ledger,Pending,Incorrect Amount,EUR,BRC008,User_36,Rejected,Confirmed,Online,2/11/2024
TXN014531,2/4/2024,Feb 2024,ACC000328,Deposit,9578.73,General Ledger,Pending,None,GBP,BRC007,User_48,Approved,Urgent,Wire Transfer,2/4/2024
TXN014532,2/17/2024,Feb 2024,ACC000306,Transfer,-3479.8,General Ledger,Mismatched,Incorrect Amount,EUR,BRC001,User_7,Approved,Needs review,Online,2/17/2024
TXN014533,1/10/2024,Jan 2024,ACC000352,Payment,884.94,Bank,Matched,None,USD,BRC007,User_8,Rejected,Needs review,POS,1/10/2024
TXN014534,1/26/2024,Jan 2024,ACC000410,Invoice,-3934.44,General Ledger,Pending,Duplicate,NGN,BRC008,User_4,Pending,Duplicate entry,Online,1/26/2024
TXN014535,1/11/2024,Jan 2024,ACC000270,Unknown,-17.91,ERP,Adjusted,Incorrect Amount,USD,BRC017,User_4,Rejected,Incorrect amount,POS,1/11/2024
TXN014536,1/19/2024,Jan 2024,ACC000347,Payment,9485.86,ERP,Mismatched,None,GBP,BRC006,User_17,Approved,Confirmed,POS,1/19/2024
TXN014537,3/10/2024,Mar 2024,ACC000234,Invoice,11957.37,Bank,Matched,None,NGN,BRC006,User_32,Rejected,No Comments,Wire Transfer,
TXN014538,3/8/2024,Mar 2024,ACC000273,Transfer,-1801.58,Bank,Adjusted,Missing,CAD,BRC015,User_17,Pending,Duplicate entry,POS,3/8/2024
TXN014539,1/24/2024,Jan 2024,ACC000224,Payment,4012.44,ERP,Pending,Duplicate,Unknown,BRC018,User_13,Approved,Confirmed,ATM,1/24/2024
TXN014540,1/13/2024,Jan 2024,ACC000002,Withdrawal,14531.44,Payroll,Mismatched,Missing,EUR,BRC002,User_25,Rejected,No Comments,Online,1/13/2024
TXN014541,1/28/2024,Jan 2024,ACC000304,Payment,-139.36,ERP,Matched,None,CAD,BRC016,User_49,Rejected,Urgent,Manual Entry,1/28/2024
TXN014542,2/25/2024,Feb 2024,ACC000099,Transfer,4597.14,General Ledger,Pending,Missing,USD,BRC009,User_23,Rejected,No Comments,Manual Entry,2/25/2024
TXN014543,3/16/2024,Mar 2024,ACC000400,Invoice,12437.87,ERP,Adjusted,Missing,CAD,BRC009,User_28,Rejected,Needs review,Manual Entry,3/16/2024
TXN014544,1/7/2024,Jan 2024,ACC000486,Withdrawal,12252.97,General Ledger,Adjusted,Incorrect Amount,EUR,BRC011,User_17,Approved,Needs review,Online,1/7/2024
TXN014545,2/18/2024,Feb 2024,ACC000352,Transfer,-1503.13,ERP,Pending,Missing,NGN,BRC009,User_29,Approved,Urgent,ATM,2/18/2024
TXN014546,2/25/2024,Feb 2024,ACC000236,Payment,-515.1,General Ledger,Pending,None,NGN,BRC002,User_45,Approved,Urgent,Manual Entry,2/25/2024
TXN014547,1/21/2024,Jan 2024,ACC000186,Transfer,1264.36,Bank,Adjusted,Incorrect Amount,USD,BRC015,User_19,Approved,Confirmed,POS,1/21/2024
TXN014548,1/26/2024,Jan 2024,ACC000276,Invoice,8511.8,ERP,Pending,Missing,USD,BRC013,User_32,Pending,No Comments,Online,1/26/2024
TXN014549,3/3/2024,Mar 2024,ACC000409,Deposit,3437.8,Bank,Pending,Incorrect Amount,CAD,BRC016,User_20,Rejected,Duplicate entry,ATM,3/3/2024
TXN014550,3/19/2024,Mar 2024,ACC000151,Transfer,9826.27,CRM,Adjusted,Duplicate,EUR,BRC007,User_19,Pending,No Comments,Manual Entry,3/19/2024
TXN014551,3/31/2024,Mar 2024,ACC000339,Invoice,12073.32,Payroll,Adjusted,Duplicate,USD,BRC014,User_46,Approved,Needs review,POS,3/31/2024
TXN014552,1/19/2024,Jan 2024,ACC000490,Transfer,-2390.17,General Ledger,Pending,None,USD,BRC015,User_8,Rejected,Needs review,Online,1/19/2024
TXN014553,3/4/2024,Mar 2024,ACC000161,Withdrawal,-1977.64,CRM,Pending,None,EUR,BRC005,User_32,Pending,No Comments,Unknown,3/4/2024
TXN014554,1/8/2024,Jan 2024,ACC000403,Deposit,4377.31,General Ledger,Adjusted,Missing,NGN,BRC015,User_44,Rejected,No Comments,Online,1/8/2024
TXN014555,3/24/2024,Mar 2024,ACC000353,Invoice,7817.11,ERP,Mismatched,Missing,USD,BRC006,User_21,Pending,Urgent,POS,3/24/2024
TXN014556,3/14/2024,Mar 2024,ACC000200,Invoice,5714.81,Payroll,Mismatched,Incorrect Amount,GBP,BRC011,User_16,Pending,Needs review,Wire Transfer,3/14/2024
TXN014557,2/13/2024,Feb 2024,ACC000385,Withdrawal,14350.09,Bank,Pending,Missing,NGN,BRC006,User_50,Pending,Duplicate entry,POS,2/13/2024
TXN014558,2/13/2024,Feb 2024,ACC000213,Payment,-1314.85,CRM,Pending,Missing,EUR,BRC019,User_16,Pending,Confirmed,ATM,2/13/2024
TXN014559,3/24/2024,Mar 2024,ACC000351,Payment,3409.44,Bank,Pending,Missing,EUR,BRC004,User_28,Approved,Needs review,ATM,3/24/2024
TXN014560,2/25/2024,Feb 2024,ACC000083,Transfer,11062.74,General Ledger,Adjusted,None,NGN,BRC003,User_8,Pending,Duplicate entry,POS,2/25/2024
TXN014561,3/23/2024,Mar 2024,ACC000177,Transfer,5350.06,ERP,Pending,Incorrect Amount,NGN,BRC020,User_42,Approved,Duplicate entry,ATM,3/23/2024
TXN014562,1/31/2024,Jan 2024,ACC000023,Transfer,1089.31,ERP,Matched,None,NGN,BRC002,User_25,Rejected,No Comments,Online,1/31/2024
TXN014563,2/26/2024,Feb 2024,ACC000481,Deposit,10835.6,ERP,Pending,Incorrect Amount,CAD,BRC017,User_39,Rejected,Incorrect amount,Manual Entry,2/26/2024
TXN014564,2/7/2024,Feb 2024,ACC000198,Withdrawal,1727.11,General Ledger,Adjusted,Missing,USD,BRC005,User_13,Pending,Confirmed,POS,2/7/2024
TXN014565,2/23/2024,Feb 2024,ACC000268,Deposit,8362.67,Bank,Mismatched,None,EUR,BRC016,User_15,Rejected,Needs review,Online,2/23/2024
TXN014566,3/14/2024,Mar 2024,ACC000334,Payment,-4424.45,CRM,Pending,None,USD,BRC011,User_24,Approved,No Comments,Wire Transfer,3/14/2024
TXN014567,3/9/2024,Mar 2024,ACC000393,Payment,11289.37,Bank,Matched,None,CAD,BRC016,User_3,Approved,No Comments,Manual Entry,3/9/2024
TXN014568,1/10/2024,Jan 2024,ACC000319,Transfer,-4511.09,ERP,Mismatched,None,CAD,BRC016,User_5,Pending,Duplicate entry,ATM,1/10/2024
TXN014569,1/14/2024,Jan 2024,ACC000317,Deposit,10977.44,Payroll,Matched,None,CAD,BRC015,User_13,Pending,Duplicate entry,Online,1/14/2024
TXN014570,3/4/2024,Mar 2024,ACC000222,Deposit,6441.96,ERP,Mismatched,Duplicate,CAD,BRC017,User_5,Pending,No Comments,ATM,3/4/2024
TXN014571,1/25/2024,Jan 2024,ACC000103,Withdrawal,10304,General Ledger,Mismatched,Duplicate,GBP,BRC003,System,Pending,No Comments,POS,1/25/2024
TXN014572,1/22/2024,Jan 2024,ACC000397,Payment,-2692.93,ERP,Pending,Duplicate,NGN,BRC018,User_1,Rejected,Duplicate entry,Wire Transfer,1/22/2024
TXN014573,1/29/2024,Jan 2024,ACC000045,Withdrawal,1731.59,Bank,Mismatched,Incorrect Amount,GBP,BRC010,User_30,Rejected,Needs review,Unknown,1/29/2024
TXN014574,1/16/2024,Jan 2024,ACC000500,Payment,12577.41,Payroll,Pending,None,USD,BRC003,User_39,Approved,Incorrect amount,Wire Transfer,1/16/2024
TXN014575,1/12/2024,Jan 2024,ACC000131,Deposit,-4341.02,ERP,Pending,None,USD,BRC012,User_20,Rejected,Urgent,Online,1/12/2024
TXN014576,1/28/2024,Jan 2024,ACC000314,Withdrawal,-2186.69,ERP,Mismatched,Missing,GBP,BRC005,User_19,Approved,Duplicate entry,Manual Entry,1/28/2024
TXN014577,2/9/2024,Feb 2024,ACC000481,Withdrawal,11437.86,Bank,Pending,Missing,EUR,BRC010,User_16,Rejected,Needs review,Manual Entry,2/9/2024
TXN014578,1/11/2024,Jan 2024,ACC000193,Transfer,-1032.3,ERP,Matched,None,NGN,BRC016,User_36,Pending,Confirmed,Wire Transfer,1/11/2024
TXN014579,1/7/2024,Jan 2024,ACC000131,Withdrawal,2515.56,ERP,Mismatched,None,NGN,BRC002,User_21,Unknown,Incorrect amount,Online,1/7/2024
TXN014580,3/19/2024,Mar 2024,ACC000470,Withdrawal,8124.58,Payroll,Matched,None,NGN,BRC020,User_1,Approved,Urgent,POS,3/19/2024
TXN014581,1/7/2024,Jan 2024,ACC000414,Invoice,13103.81,Bank,Matched,None,USD,BRC005,User_48,Pending,No Comments,ATM,1/7/2024
TXN014582,2/14/2024,Feb 2024,ACC000088,Deposit,9035.24,Payroll,Mismatched,Missing,CAD,BRC009,User_47,Rejected,Confirmed,Online,2/14/2024
TXN014583,1/19/2024,Jan 2024,ACC000328,Payment,10577.2,CRM,Mismatched,Missing,NGN,BRC011,User_40,Approved,Confirmed,Wire Transfer,1/19/2024
TXN014584,3/30/2024,Mar 2024,ACC000298,Transfer,10522.38,Payroll,Pending,Duplicate,USD,BRC005,User_47,Pending,Duplicate entry,Online,3/30/2024
TXN014585,3/13/2024,Mar 2024,ACC000082,Unknown,5180.13,ERP,Matched,None,NGN,BRC007,User_23,Pending,No Comments,Manual Entry,3/13/2024
TXN014586,1/15/2024,Jan 2024,ACC000437,Payment,775.79,Payroll,Adjusted,Duplicate,CAD,BRC007,User_15,Rejected,Needs review,POS,1/15/2024
TXN014587,1/6/2024,Jan 2024,ACC000077,Withdrawal,11939.43,Payroll,Pending,Incorrect Amount,GBP,BRC011,User_14,Approved,Needs review,POS,1/6/2024
TXN014588,2/6/2024,Feb 2024,ACC000050,Withdrawal,12579.74,Bank,Pending,Missing,CAD,Unknown,User_21,Pending,Confirmed,Wire Transfer,2/6/2024
TXN014589,2/7/2024,Feb 2024,ACC000194,Deposit,4920.31,ERP,Matched,None,USD,BRC001,User_13,Pending,Duplicate entry,ATM,2/7/2024
TXN014590,1/30/2024,Jan 2024,ACC000438,Deposit,1083.55,General Ledger,Adjusted,None,USD,BRC004,User_42,Rejected,Needs review,Unknown,1/30/2024
TXN014591,4/1/2024,Apr 2024,ACC000203,Payment,3968.83,Payroll,Mismatched,Missing,USD,BRC017,User_10,Rejected,Needs review,Manual Entry,
TXN014592,2/20/2024,Feb 2024,ACC000268,Payment,3660.92,CRM,Matched,None,EUR,BRC010,User_38,Pending,Confirmed,Manual Entry,2/20/2024
TXN014593,2/19/2024,Feb 2024,ACC000363,Unknown,-3531.22,Bank,Matched,None,CAD,BRC017,User_21,Rejected,Needs review,Manual Entry,2/19/2024
TXN014594,1/13/2024,Jan 2024,ACC000381,Transfer,2877.94,CRM,Adjusted,Missing,CAD,BRC001,User_19,Approved,Urgent,POS,1/13/2024
TXN014595,1/3/2024,Jan 2024,,Transfer,-2876.12,Payroll,Matched,None,CAD,BRC006,User_5,Pending,No Comments,Manual Entry,1/3/2024
TXN014596,1/17/2024,Jan 2024,ACC000426,Invoice,10773.87,Bank,Mismatched,Missing,EUR,BRC001,User_3,Approved,Incorrect amount,Manual Entry,1/17/2024
TXN014597,2/23/2024,Feb 2024,ACC000125,Transfer,-3924.09,CRM,Pending,None,USD,BRC018,User_46,Approved,Needs review,Online,2/23/2024
TXN014598,3/13/2024,Mar 2024,ACC000267,Deposit,-3072.69,ERP,Mismatched,Missing,NGN,BRC004,User_20,Approved,Confirmed,ATM,3/13/2024
TXN014599,2/16/2024,Feb 2024,ACC000072,Transfer,-547.07,ERP,Pending,None,USD,BRC002,User_38,Pending,Needs review,Online,2/16/2024
TXN014600,2/21/2024,Feb 2024,ACC000280,Invoice,10519.32,General Ledger,Adjusted,None,USD,BRC017,User_35,Approved,Duplicate entry,Manual Entry,2/21/2024
TXN014601,3/30/2024,Mar 2024,ACC000237,Transfer,-42.04,Payroll,Matched,None,NGN,BRC019,User_9,Approved,No Comments,Manual Entry,3/30/2024
TXN014602,3/7/2024,Mar 2024,ACC000129,Deposit,11825.96,Bank,Pending,Missing,USD,Unknown,User_6,Pending,Urgent,ATM,3/7/2024
TXN014603,3/4/2024,Mar 2024,ACC000429,Payment,7507.84,CRM,Matched,None,GBP,BRC017,User_50,Pending,Incorrect amount,POS,3/4/2024
TXN014604,2/17/2024,Feb 2024,ACC000210,Withdrawal,7093.27,Bank,Mismatched,None,NGN,BRC011,User_5,Approved,No Comments,ATM,2/17/2024
TXN014605,3/19/2024,Mar 2024,ACC000028,Payment,-1231.35,Bank,Matched,None,Unknown,BRC019,User_38,Rejected,Incorrect amount,POS,
TXN014606,2/15/2024,Feb 2024,ACC000229,Invoice,1301.14,CRM,Matched,None,NGN,BRC008,User_13,Rejected,Needs review,Unknown,2/15/2024
TXN014607,1/2/2024,Jan 2024,ACC000440,Withdrawal,5797.75,General Ledger,Matched,None,CAD,BRC013,User_42,Rejected,Urgent,POS,1/2/2024
TXN014608,2/24/2024,Feb 2024,ACC000239,Invoice,-3751.56,General Ledger,Pending,Incorrect Amount,NGN,BRC014,User_47,Approved,No Comments,Online,2/24/2024
TXN014609,2/10/2024,Feb 2024,ACC000080,Withdrawal,13476.64,CRM,Mismatched,Incorrect Amount,NGN,BRC015,User_43,Rejected,Confirmed,Wire Transfer,2/10/2024
TXN014610,1/19/2024,Jan 2024,ACC000098,Payment,5574.44,Payroll,Matched,None,USD,BRC005,User_21,Pending,Needs review,POS,1/19/2024
TXN014611,3/26/2024,Mar 2024,ACC000304,Invoice,1827.24,CRM,Mismatched,Incorrect Amount,CAD,BRC020,User_19,Pending,Duplicate entry,POS,3/26/2024
TXN014612,1/26/2024,Jan 2024,ACC000231,Transfer,-2726.34,ERP,Mismatched,Duplicate,CAD,BRC005,User_26,Rejected,Incorrect amount,ATM,1/26/2024
TXN014613,3/25/2024,Mar 2024,ACC000393,Deposit,10654.8,Payroll,Mismatched,None,USD,BRC008,User_46,Approved,No Comments,Online,3/25/2024
TXN014614,2/16/2024,Feb 2024,ACC000188,Deposit,6750.95,General Ledger,Matched,None,NGN,BRC015,User_22,Rejected,Incorrect amount,Wire Transfer,2/16/2024
TXN014615,1/21/2024,Jan 2024,ACC000337,Withdrawal,410.19,Payroll,Mismatched,Missing,EUR,BRC001,User_23,Pending,Needs review,ATM,1/21/2024
TXN014616,1/14/2024,Jan 2024,ACC000449,Transfer,473.33,ERP,Matched,None,EUR,BRC018,User_43,Pending,Duplicate entry,ATM,1/14/2024
